Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Total_Sales,Profit,Return_Flag,Customer_Frequency,Monetary,Recency,Discount (%),Shipping_Cost,Customer_Segment
490388,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,12/5/2009 15:00,2.95,16158,United Kingdom,35.4,7.08,0,10,611.32,516,1.6,2.86,Low Value
490388,35961,FOLKART ZINC HEART CHRISTMAS DEC,12,12/5/2009 15:00,0.85,16158,United Kingdom,10.2,2.04,0,10,611.32,516,8.36,4.78,Low Value
490388,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,12/5/2009 15:00,3.75,16158,United Kingdom,15,3,0,10,611.32,516,18.86,3.05,Low Value
490388,21805,WHITE CHRISTMAS TREE DECORATION ,36,12/5/2009 15:00,0.42,16158,United Kingdom,15.12,3.024,0,10,611.32,516,14.43,2.97,Low Value
490388,46000P,POLYESTER FILLER PAD 65CMx65CM,2,12/5/2009 15:00,4.25,16158,United Kingdom,8.5,1.7,0,10,611.32,516,1.76,2.03,Low Value
490388,21185, HOME SWEET HOME  BLACKBOARD,3,12/5/2009 15:00,6.35,16158,United Kingdom,19.05,3.81,0,10,611.32,516,16.93,4.9,Low Value
490388,37482B,CUBIC MUG BLUE POLKA DOT,6,12/5/2009 15:00,2.55,16158,United Kingdom,15.3,3.06,0,10,611.32,516,14.65,4.02,Low Value
490388,37482P,CUBIC MUG PINK POLKA DOT,6,12/5/2009 15:00,2.55,16158,United Kingdom,15.3,3.06,0,10,611.32,516,12.22,4.91,Low Value
490388,21407,BROWN CHECK CAT DOORSTOP ,3,12/5/2009 15:00,4.25,16158,United Kingdom,12.75,2.55,0,10,611.32,516,16.41,4.65,Low Value
490389,22084,PAPER CHAIN KIT EMPIRE,12,12/5/2009 15:18,2.95,15484,United Kingdom,35.4,7.08,0,6,3950.55,3,8.08,3.14,Mid Value
490389,22047,EMPIRE GIFT WRAP,25,12/5/2009 15:18,0.42,15484,United Kingdom,10.5,2.1,0,6,3950.55,3,4.43,4.81,Mid Value
490389,22076,6 RIBBONS EMPIRE  ,12,12/5/2009 15:18,1.65,15484,United Kingdom,19.8,3.96,0,6,3950.55,3,10.24,2.8,Mid Value
490389,22115,METAL SIGN EMPIRE TEA,6,12/5/2009 15:18,2.95,15484,United Kingdom,17.7,3.54,0,6,3950.55,3,10.98,4.65,Mid Value
490389,21212,PACK OF 72 RETRO SPOT CAKE CASES,48,12/5/2009 15:18,0.55,15484,United Kingdom,26.4,5.28,0,6,3950.55,3,10.77,3.04,Mid Value
490389,21544,SKULLS  WATER TRANSFER TATTOOS ,12,12/5/2009 15:18,0.85,15484,United Kingdom,10.2,2.04,0,6,3950.55,3,11.3,4.58,Mid Value
490389,22211,WOOD STAMP SET FLOWERS,12,12/5/2009 15:18,1.65,15484,United Kingdom,19.8,3.96,0,6,3950.55,3,18.97,3.22,Mid Value
490389,21582,KINGS CHOICE SMALL TUBE MATCHES,20,12/5/2009 15:18,1.65,15484,United Kingdom,33,6.6,0,6,3950.55,3,18.04,4.93,Mid Value
490389,21213,PACK OF 72 SKULL CAKE CASES,24,12/5/2009 15:18,0.55,15484,United Kingdom,13.2,2.64,0,6,3950.55,3,17.51,2.37,Mid Value
490389,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,6,12/5/2009 15:18,2.55,15484,United Kingdom,15.3,3.06,0,6,3950.55,3,16.03,3.95,Mid Value
490389,22142,CHRISTMAS CRAFT WHITE FAIRY ,24,12/5/2009 15:18,1.45,15484,United Kingdom,34.8,6.96,0,6,3950.55,3,18.87,4.37,Mid Value
490389,35951,FOLKART BAUBLE CHRISTMAS DECORATION,48,12/5/2009 15:18,0.38,15484,United Kingdom,18.24,3.648,0,6,3950.55,3,1.97,2.64,Mid Value
490389,21134,VICTORIAN METAL POSTCARD CHRISTMAS,24,12/5/2009 15:18,1.65,15484,United Kingdom,39.6,7.92,0,6,3950.55,3,5.3,3.82,Mid Value
490389,35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,48,12/5/2009 15:18,0.42,15484,United Kingdom,20.16,4.032,0,6,3950.55,3,9.9,3.83,Mid Value
490389,21144,PINK POODLE HANGING DECORATION ,48,12/5/2009 15:18,0.38,15484,United Kingdom,18.24,3.648,0,6,3950.55,3,16.93,3.44,Mid Value
490389,35793,S/3 PUPPIES CHRISTMAS DECORATIONS,16,12/5/2009 15:18,2.95,15484,United Kingdom,47.2,9.44,0,6,3950.55,3,10.1,2.44,Mid Value
490389,20668,DISCO BALL CHRISTMAS DECORATION,48,12/5/2009 15:18,0.12,15484,United Kingdom,5.76,1.152,0,6,3950.55,3,14.96,3.4,Mid Value
490389,72801F,S/4 FESTIVE RED DINNER CANDLES,12,12/5/2009 15:18,1.25,15484,United Kingdom,15,3,0,6,3950.55,3,2.78,3.76,Mid Value
490389,72801E,S/4 FESTIVE GREEN DINNER CANDLES,12,12/5/2009 15:18,1.25,15484,United Kingdom,15,3,0,6,3950.55,3,5.05,4.11,Mid Value
490389,72801G,S/4 BURGUNDY WINE DINNER CANDLES,12,12/5/2009 15:18,1.25,15484,United Kingdom,15,3,0,6,3950.55,3,14.64,4.85,Mid Value
490389,72267,PREMIUM CHURCH CANDLE,8,12/5/2009 15:18,2.1,15484,United Kingdom,16.8,3.36,0,6,3950.55,3,3.29,2.21,Mid Value
490389,85221,ASSORTED COLOUR SILK COIN PURSE,12,12/5/2009 15:18,1.25,15484,United Kingdom,15,3,0,6,3950.55,3,7.03,2.54,Mid Value
490389,85222,ASSORTED COLOUR SILK COSMETIC PURSE,12,12/5/2009 15:18,2.1,15484,United Kingdom,25.2,5.04,0,6,3950.55,3,5.3,4.04,Mid Value
490389,21823,PAINTED METAL HEART WITH HOLLY BELL,12,12/5/2009 15:18,1.45,15484,United Kingdom,17.4,3.48,0,6,3950.55,3,7,4.37,Mid Value
490389,35971,ROSE FOLKART HEART DECORATIONS,24,12/5/2009 15:18,1.25,15484,United Kingdom,30,6,0,6,3950.55,3,14.17,2.76,Mid Value
490389,35972,DAISY FOLKART HEART DECORATION,24,12/5/2009 15:18,1.25,15484,United Kingdom,30,6,0,6,3950.55,3,7.36,2.7,Mid Value
490389,22138,BAKING SET 9 PIECE RETROSPOT ,6,12/5/2009 15:18,4.95,15484,United Kingdom,29.7,5.94,0,6,3950.55,3,11.11,3.71,Mid Value
490389,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,6,12/5/2009 15:18,4.95,15484,United Kingdom,29.7,5.94,0,6,3950.55,3,2,3.66,Mid Value
490389,22145,CHRISTMAS CRAFT HEART STOCKING ,6,12/5/2009 15:18,2.1,15484,United Kingdom,12.6,2.52,0,6,3950.55,3,16.1,3.89,Mid Value
490389,22333,RETRO SPORT PARTY BAG + STICKER SET,8,12/5/2009 15:18,1.65,15484,United Kingdom,13.2,2.64,0,6,3950.55,3,7.4,2.63,Mid Value
490389,22332,SKULLS PARTY BAG + STICKER SET,8,12/5/2009 15:18,1.65,15484,United Kingdom,13.2,2.64,0,6,3950.55,3,12.97,4.62,Mid Value
490389,22331,WOODLAND PARTY BAG + STICKER SET,8,12/5/2009 15:18,1.65,15484,United Kingdom,13.2,2.64,0,6,3950.55,3,14.51,3.54,Mid Value
490389,22334,DINOSAUR PARTY BAG + STICKER SET,8,12/5/2009 15:18,1.65,15484,United Kingdom,13.2,2.64,0,6,3950.55,3,4.19,4.68,Mid Value
490390,20685,RED SPOTTY COIR DOORMAT,4,12/5/2009 15:26,6.75,14709,United Kingdom,27,5.4,0,27,8866.48,9,17.69,4.28,High Value
490390,85099B,JUMBO BAG RED WHITE SPOTTY ,20,12/5/2009 15:26,1.95,14709,United Kingdom,39,7.8,0,27,8866.48,9,12.32,4.76,High Value
490390,85099C,JUMBO  BAG BAROQUE BLACK WHITE,20,12/5/2009 15:26,1.95,14709,United Kingdom,39,7.8,0,27,8866.48,9,8.57,4.82,High Value
490390,85099F,JUMBO BAG STRAWBERRY,20,12/5/2009 15:26,1.95,14709,United Kingdom,39,7.8,0,27,8866.48,9,3.65,4.59,High Value
490390,21930,JUMBO STORAGE BAG SKULLS,20,12/5/2009 15:26,1.95,14709,United Kingdom,39,7.8,0,27,8866.48,9,18.85,2.63,High Value
490390,37502,TEA TIME MUG IN GIFT BOX,6,12/5/2009 15:26,2.95,14709,United Kingdom,17.7,3.54,0,27,8866.48,9,15.1,3.96,High Value
490390,37503,TEA TIME CAKE STAND IN GIFT BOX,4,12/5/2009 15:26,10.75,14709,United Kingdom,43,8.6,0,27,8866.48,9,4.16,3.77,High Value
490390,10134,COLOURING PENCILS BROWN TUBE,10,12/5/2009 15:26,1.25,14709,United Kingdom,12.5,2.5,0,27,8866.48,9,6.75,3.39,High Value
490391,22195,HEART MEASURING SPOONS LARGE,12,12/5/2009 15:27,1.65,15057,United Kingdom,19.8,3.96,0,6,3184.56,269,16.19,2.26,Mid Value
490391,22215,CAKE STAND WHITE TWO TIER LACE,2,12/5/2009 15:27,8.5,15057,United Kingdom,17,3.4,0,6,3184.56,269,13.91,4.5,Mid Value
490391,21955,UNION JACK GUNS & ROSES  DOORMAT,12,12/5/2009 15:27,5.95,15057,United Kingdom,71.4,14.28,0,6,3184.56,269,15.32,4.73,Mid Value
490391,22349,"DOG BOWL , CHASING BALL DESIGN",4,12/5/2009 15:27,3.75,15057,United Kingdom,15,3,0,6,3184.56,269,8.82,2.05,Mid Value
490391,21232,STRAWBERRY CERAMIC TRINKET BOX,12,12/5/2009 15:27,1.25,15057,United Kingdom,15,3,0,6,3184.56,269,14.33,2.73,Mid Value
490391,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,6,12/5/2009 15:27,2.95,15057,United Kingdom,17.7,3.54,0,6,3184.56,269,7.73,2.49,Mid Value
490391,22055,MINI CAKE STAND  HANGING STRAWBERY,8,12/5/2009 15:27,1.65,15057,United Kingdom,13.2,2.64,0,6,3184.56,269,4.23,3.56,Mid Value
490391,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,12,12/5/2009 15:27,3.75,15057,United Kingdom,45,9,0,6,3184.56,269,12.65,2.65,Mid Value
490391,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,12,12/5/2009 15:27,3.75,15057,United Kingdom,45,9,0,6,3184.56,269,19.52,4.92,Mid Value
490391,22095,LADS ONLY TISSUE BOX,12,12/5/2009 15:27,1.25,15057,United Kingdom,15,3,0,6,3184.56,269,6.21,3.36,Mid Value
490391,21137,BLACK RECORD COVER FRAME,8,12/5/2009 15:27,3.75,15057,United Kingdom,30,6,0,6,3184.56,269,9.22,3.21,Mid Value
490392,85065,CREAM SWEETHEART TRAYS,2,12/5/2009 15:47,12.75,14867,United Kingdom,25.5,5.1,0,19,2901.46,180,13.48,2.76,Mid Value
490392,85066,CREAM SWEETHEART MINI CHEST,4,12/5/2009 15:47,12.75,14867,United Kingdom,51,10.2,0,19,2901.46,180,10.83,3.61,Mid Value
490392,82597,BOMBS AWAY METAL SIGN,12,12/5/2009 15:47,2.1,14867,United Kingdom,25.2,5.04,0,19,2901.46,180,16.87,2.11,Mid Value
490392,84879,ASSORTED COLOUR BIRD ORNAMENT,8,12/5/2009 15:47,1.69,14867,United Kingdom,13.52,2.704,0,19,2901.46,180,15.23,2.37,Mid Value
490392,85117,NIGHTINGALE COATHOOK WHITE,8,12/5/2009 15:47,1.65,14867,United Kingdom,13.2,2.64,0,19,2901.46,180,1.17,2.38,Mid Value
490392,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/5/2009 15:47,2.95,14867,United Kingdom,17.7,3.54,0,19,2901.46,180,19.97,4.12,Mid Value
490392,22284,HEN HOUSE DECORATION,12,12/5/2009 15:47,1.65,14867,United Kingdom,19.8,3.96,0,19,2901.46,180,15.05,4.44,Mid Value
490392,22283,6 EGG HOUSE PAINTED WOOD,2,12/5/2009 15:47,7.95,14867,United Kingdom,15.9,3.18,0,19,2901.46,180,17.28,4.43,Mid Value
490392,37503,TEA TIME CAKE STAND IN GIFT BOX,2,12/5/2009 15:47,10.75,14867,United Kingdom,21.5,4.3,0,19,2901.46,180,13.02,4.12,Mid Value
490393,84692,BOX OF 24 COCKTAIL PARASOLS,25,12/5/2009 16:01,0.42,17642,United Kingdom,10.5,2.1,0,5,1824.49,114,17.13,2.82,Low Value
490393,21028,NINJA RABBIT BLACK,10,12/5/2009 16:01,1.25,17642,United Kingdom,12.5,2.5,0,5,1824.49,114,2.25,4.17,Low Value
490393,84581,DOG TOY WITH PINK CROCHET SKIRT,4,12/5/2009 16:01,3.75,17642,United Kingdom,15,3,0,5,1824.49,114,6.95,3.9,Low Value
490393,84507B,STRIPES DESIGN MONKEY DOLL,6,12/5/2009 16:01,2.55,17642,United Kingdom,15.3,3.06,0,5,1824.49,114,17.53,2.53,Low Value
490393,21829,DINOSAUR KEYRINGS ASSORTED,36,12/5/2009 16:01,0.21,17642,United Kingdom,7.56,1.512,0,5,1824.49,114,4.03,4.78,Low Value
490393,21830,ASSORTED CREEPY CRAWLIES,24,12/5/2009 16:01,0.42,17642,United Kingdom,10.08,2.016,0,5,1824.49,114,1.56,3.8,Low Value
490393,21186,WHITE DOVE HONEYCOMB PAPER GARLAND,12,12/5/2009 16:01,1.65,17642,United Kingdom,19.8,3.96,0,5,1824.49,114,15.76,3.79,Low Value
490393,35471A,SET OF 3 BIRD L.BLUE FEATHER,12,12/5/2009 16:01,1.25,17642,United Kingdom,15,3,0,5,1824.49,114,16.71,2.95,Low Value
490393,15036,ASSORTED COLOURS SILK FAN,12,12/5/2009 16:01,0.65,17642,United Kingdom,7.8,1.56,0,5,1824.49,114,3.25,2.57,Low Value
490393,84270,ASSTD DESIGN BUBBLE GUM RING,30,12/5/2009 16:01,0.21,17642,United Kingdom,6.3,1.26,0,5,1824.49,114,17.09,3.37,Low Value
490393,84559D,3D SHEET OF SEA WORLD STICKERS,12,12/5/2009 16:01,0.85,17642,United Kingdom,10.2,2.04,0,5,1824.49,114,13.74,3.83,Low Value
490393,84559A,3D SHEET OF DOG STICKERS,12,12/5/2009 16:01,0.85,17642,United Kingdom,10.2,2.04,0,5,1824.49,114,10.4,4.45,Low Value
490393,84559B,3D SHEET OF CAT STICKERS,12,12/5/2009 16:01,0.85,17642,United Kingdom,10.2,2.04,0,5,1824.49,114,16.61,4.42,Low Value
490393,84558A,3D DOG PICTURE PLAYING CARDS,6,12/5/2009 16:01,2.95,17642,United Kingdom,17.7,3.54,0,5,1824.49,114,8.38,3,Low Value
490393,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,3,12/5/2009 16:01,4.95,17642,United Kingdom,14.85,2.97,0,5,1824.49,114,3.88,2.16,Low Value
490393,21786,RAIN HAT WITH RED SPOTS,24,12/5/2009 16:01,0.42,17642,United Kingdom,10.08,2.016,0,5,1824.49,114,5.7,3.33,Low Value
490393,22180,RETRO SPOT LAMP,1,12/5/2009 16:01,9.95,17642,United Kingdom,9.95,1.99,0,5,1824.49,114,10.1,4.28,Low Value
490393,21929,JUMBO BAG PINK VINTAGE PAISLEY,20,12/5/2009 16:01,1.95,17642,United Kingdom,39,7.8,0,5,1824.49,114,10.63,3.9,Low Value
490393,85099B,JUMBO BAG RED WHITE SPOTTY ,20,12/5/2009 16:01,1.95,17642,United Kingdom,39,7.8,0,5,1824.49,114,16.11,2.76,Low Value
490394,15056BL,EDWARDIAN PARASOL BLACK,12,12/5/2009 16:01,4.95,17850,United Kingdom,59.4,11.88,0,159,55703.13,296,15.83,4.84,High Value
490394,79323P,PINK CHERRY LIGHTS,4,12/5/2009 16:01,5.45,17850,United Kingdom,21.8,4.36,0,159,55703.13,296,11.63,3.24,High Value
490394,79323W, WHITE CHERRY LIGHTS,4,12/5/2009 16:01,5.45,17850,United Kingdom,21.8,4.36,0,159,55703.13,296,15.62,4.31,High Value
490394,22352,LUNCHBOX WITH CUTLERY RETROSPOT ,12,12/5/2009 16:01,2.1,17850,United Kingdom,25.2,5.04,0,159,55703.13,296,3.84,2.38,High Value
490394,21869,POTTING SHED COFFEE MUG,24,12/5/2009 16:01,1.06,17850,United Kingdom,25.44,5.088,0,159,55703.13,296,1,2.36,High Value
490394,21868,POTTING SHED TEA MUG,24,12/5/2009 16:01,1.06,17850,United Kingdom,25.44,5.088,0,159,55703.13,296,17.47,4.26,High Value
490394,21733,RED HANGING HEART T-LIGHT HOLDER,24,12/5/2009 16:01,2.55,17850,United Kingdom,61.2,12.24,0,159,55703.13,296,1.51,2.31,High Value
490394,85123A,WHITE HANGING HEART T-LIGHT HOLDER,48,12/5/2009 16:01,2.55,17850,United Kingdom,122.4,24.48,0,159,55703.13,296,4.93,3.64,High Value
490394,82486,WOOD S/3 CABINET ANT WHITE FINISH,12,12/5/2009 16:01,6.95,17850,United Kingdom,83.4,16.68,0,159,55703.13,296,13.91,2.16,High Value
490394,82482,WOODEN PICTURE FRAME WHITE FINISH,12,12/5/2009 16:01,2.1,17850,United Kingdom,25.2,5.04,0,159,55703.13,296,8.19,2.52,High Value
490394,82483,WOOD 2 DRAWER CABINET WHITE FINISH,12,12/5/2009 16:01,4.95,17850,United Kingdom,59.4,11.88,0,159,55703.13,296,17.53,3.69,High Value
490394,82494L,WOODEN FRAME ANTIQUE WHITE ,12,12/5/2009 16:01,2.55,17850,United Kingdom,30.6,6.12,0,159,55703.13,296,5.96,3.22,High Value
490394,21523,FANCY FONT HOME SWEET HOME DOORMAT,6,12/5/2009 16:01,5.95,17850,United Kingdom,35.7,7.14,0,159,55703.13,296,0.24,2.58,High Value
490394,21955,UNION JACK GUNS & ROSES  DOORMAT,6,12/5/2009 16:01,5.95,17850,United Kingdom,35.7,7.14,0,159,55703.13,296,6.01,3.32,High Value
490394,85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,12,12/5/2009 16:01,4.95,17850,United Kingdom,59.4,11.88,0,159,55703.13,296,11.56,4.01,High Value
490394,15056N,EDWARDIAN PARASOL NATURAL,12,12/5/2009 16:01,4.95,17850,United Kingdom,59.4,11.88,0,159,55703.13,296,7.52,4.22,High Value
490394,20679,EDWARDIAN PARASOL RED,12,12/5/2009 16:01,4.95,17850,United Kingdom,59.4,11.88,0,159,55703.13,296,10.7,2.89,High Value
490394,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,12,12/5/2009 16:01,4.95,17850,United Kingdom,59.4,11.88,0,159,55703.13,296,17.53,4.65,High Value
490395,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,24,12/6/2009 10:16,1.25,13813,Germany,30,6,0,12,2686.42,34,18.25,11.82,Mid Value
490395,21671,RED SPOT CERAMIC DRAWER KNOB,12,12/6/2009 10:16,1.25,13813,Germany,15,3,0,12,2686.42,34,5.32,12.43,Mid Value
490395,21658,GLASS  BEURRE DISH,8,12/6/2009 10:16,3.95,13813,Germany,31.6,6.32,0,12,2686.42,34,9.24,13.65,Mid Value
490395,22180,RETRO SPOT LAMP,2,12/6/2009 10:16,9.95,13813,Germany,19.9,3.98,0,12,2686.42,34,10.98,5.46,Mid Value
490395,22253,6 CROCHET STRAWBERRIES,36,12/6/2009 10:16,1.25,13813,Germany,45,9,0,12,2686.42,34,18.98,14.65,Mid Value
490395,22348,TEA BAG PLATE RED SPOTTY ,12,12/6/2009 10:16,0.85,13813,Germany,10.2,2.04,0,12,2686.42,34,19.97,12.69,Mid Value
490395,21559,STRAWBERRY LUNCHBOX WITH CUTLERY,6,12/6/2009 10:16,2.55,13813,Germany,15.3,3.06,0,12,2686.42,34,4.71,6.5,Mid Value
490395,21121,SET/10 RED SPOTTY PARTY CANDLES,24,12/6/2009 10:16,1.25,13813,Germany,30,6,0,12,2686.42,34,14.54,6.18,Mid Value
490395,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,12/6/2009 10:16,0.55,13813,Germany,13.2,2.64,0,12,2686.42,34,7.56,6.38,Mid Value
490395,21238,RED SPOTTY CUP,8,12/6/2009 10:16,0.85,13813,Germany,6.8,1.36,0,12,2686.42,34,0.16,8.87,Mid Value
490395,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,3,12/6/2009 10:16,4.95,13813,Germany,14.85,2.97,0,12,2686.42,34,0.19,8.64,Mid Value
490395,22352,LUNCHBOX WITH CUTLERY RETROSPOT ,6,12/6/2009 10:16,2.55,13813,Germany,15.3,3.06,0,12,2686.42,34,9.21,12.29,Mid Value
490395,POST,POSTAGE,2,12/6/2009 10:16,18,13813,Germany,36,7.2,0,12,2686.42,34,9.77,14.66,Mid Value
490396,21467,CHERRY CROCHET FOOD COVER,6,12/6/2009 10:26,3.75,13589,United Kingdom,22.5,4.5,0,6,1120.74,9,0.45,4.83,Low Value
490396,85067,CREAM SWEETHEART WALL CABINET,1,12/6/2009 10:26,18.95,13589,United Kingdom,18.95,3.79,0,6,1120.74,9,13.74,2.28,Low Value
490396,85065,CREAM SWEETHEART TRAYS,1,12/6/2009 10:26,12.75,13589,United Kingdom,12.75,2.55,0,6,1120.74,9,5.88,4.97,Low Value
490396,21667,GLASS CAKE COVER AND PLATE,1,12/6/2009 10:26,16.95,13589,United Kingdom,16.95,3.39,0,6,1120.74,9,11.2,2.04,Low Value
490396,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,2,12/6/2009 10:26,8.5,13589,United Kingdom,17,3.4,0,6,1120.74,9,6.02,2.2,Low Value
490396,22111,SCOTTIE DOG HOT WATER BOTTLE,3,12/6/2009 10:26,4.95,13589,United Kingdom,14.85,2.97,0,6,1120.74,9,3.34,3.56,Low Value
490396,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,12/6/2009 10:26,3.75,13589,United Kingdom,15,3,0,6,1120.74,9,8.14,4.72,Low Value
490396,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,12/6/2009 10:26,0.95,13589,United Kingdom,11.4,2.28,0,6,1120.74,9,4.65,2.68,Low Value
490396,82482,WOODEN PICTURE FRAME WHITE FINISH,6,12/6/2009 10:26,2.55,13589,United Kingdom,15.3,3.06,0,6,1120.74,9,10.7,3.81,Low Value
490396,21621,VINTAGE UNION JACK BUNTING,2,12/6/2009 10:26,8.5,13589,United Kingdom,17,3.4,0,6,1120.74,9,3.98,3.12,Low Value
490396,85099B,JUMBO BAG RED WHITE SPOTTY ,10,12/6/2009 10:26,1.95,13589,United Kingdom,19.5,3.9,0,6,1120.74,9,10.17,3.08,Low Value
490396,20871,OPULENT VELVET SET/3 CANDLES,12,12/6/2009 10:26,2.1,13589,United Kingdom,25.2,5.04,0,6,1120.74,9,3.15,4.36,Low Value
490396,21078,SET/20 STRAWBERRY PAPER NAPKINS ,12,12/6/2009 10:26,0.85,13589,United Kingdom,10.2,2.04,0,6,1120.74,9,13.42,2.22,Low Value
490396,37449,CERAMIC CAKE STAND + HANGING CAKES,4,12/6/2009 10:26,9.95,13589,United Kingdom,39.8,7.96,0,6,1120.74,9,15.08,3.94,Low Value
490396,21331,MOROCCAN BEATEN METAL DISH LARGE,1,12/6/2009 10:26,12.75,13589,United Kingdom,12.75,2.55,0,6,1120.74,9,2.21,3,Low Value
490397,22212,FOUR HOOK  WHITE LOVEBIRDS,6,12/6/2009 10:30,2.1,12417,Belgium,12.6,2.52,0,26,6338.48,23,9.36,9.78,Mid Value
490397,79000,MOROCCAN TEA GLASS,12,12/6/2009 10:30,0.85,12417,Belgium,10.2,2.04,0,26,6338.48,23,1.42,8.88,Mid Value
490397,20685,RED SPOTTY COIR DOORMAT,2,12/6/2009 10:30,6.75,12417,Belgium,13.5,2.7,0,26,6338.48,23,11.96,7,Mid Value
490397,82600,NO SINGING METAL SIGN,12,12/6/2009 10:30,2.1,12417,Belgium,25.2,5.04,0,26,6338.48,23,5.29,11.42,Mid Value
490397,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,12/6/2009 10:30,1.25,12417,Belgium,15,3,0,26,6338.48,23,10.55,8.85,Mid Value
490397,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,12/6/2009 10:30,1.25,12417,Belgium,15,3,0,26,6338.48,23,10.35,10.66,Mid Value
490397,22348,TEA BAG PLATE RED SPOTTY ,12,12/6/2009 10:30,0.85,12417,Belgium,10.2,2.04,0,26,6338.48,23,18.49,14.85,Mid Value
490397,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,12/6/2009 10:30,0.55,12417,Belgium,13.2,2.64,0,26,6338.48,23,10.98,8.33,Mid Value
490397,21527,RETRO SPOT TRADITIONAL TEAPOT ,2,12/6/2009 10:30,7.95,12417,Belgium,15.9,3.18,0,26,6338.48,23,11.66,12.52,Mid Value
490397,21844,RETRO SPOT MUG,6,12/6/2009 10:30,2.95,12417,Belgium,17.7,3.54,0,26,6338.48,23,8.03,11.09,Mid Value
490397,22071,SMALL RETRO SPOT MUG IN BOX  WHITE,6,12/6/2009 10:30,3.75,12417,Belgium,22.5,4.5,0,26,6338.48,23,18.98,14.22,Mid Value
490397,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,12/6/2009 10:30,3.75,12417,Belgium,15,3,0,26,6338.48,23,15.54,14.69,Mid Value
490397,22114,HOT WATER BOTTLE TEA AND SYMPATHY,8,12/6/2009 10:30,3.95,12417,Belgium,31.6,6.32,0,26,6338.48,23,5.71,11.55,Mid Value
490397,22232,JIGSAW TOADSTOOLS 3 PIECE,8,12/6/2009 10:30,1.65,12417,Belgium,13.2,2.64,0,26,6338.48,23,16.88,7.63,Mid Value
490397,21935,SUKI  SHOULDER BAG,10,12/6/2009 10:30,1.65,12417,Belgium,16.5,3.3,0,26,6338.48,23,8.65,13.04,Mid Value
490397,85063,CREAM SWEETHEART MAGAZINE RACK,1,12/6/2009 10:30,16.95,12417,Belgium,16.95,3.39,0,26,6338.48,23,16.57,14.37,Mid Value
490397,22323,PINK POLKADOT KIDS BAG,3,12/6/2009 10:30,4.95,12417,Belgium,14.85,2.97,0,26,6338.48,23,16.46,10.14,Mid Value
490397,POST,POSTAGE,2,12/6/2009 10:30,15,12417,Belgium,30,6,0,26,6338.48,23,3.78,5.21,Mid Value
490398,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,5,12/6/2009 10:37,5.95,17920,United Kingdom,29.75,5.95,0,55,24206.62,2,14.02,4.03,High Value
490398,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,7,12/6/2009 10:37,2.55,17920,United Kingdom,17.85,3.57,0,55,24206.62,2,5.81,2.73,High Value
490398,16169C,WRAP BLUE REINDEER,25,12/6/2009 10:37,0.42,17920,United Kingdom,10.5,2.1,0,55,24206.62,2,5.95,4.29,High Value
490398,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,24,12/6/2009 10:37,3.39,17920,United Kingdom,81.36,16.272,0,55,24206.62,2,5.93,4.48,High Value
490398,37446,MINI CAKE STAND WITH HANGING CAKES,6,12/6/2009 10:37,1.45,17920,United Kingdom,8.7,1.74,0,55,24206.62,2,14.51,2.02,High Value
490398,20987,GEISHA GIRL CHOPSTICKS SET/5,5,12/6/2009 10:37,1.95,17920,United Kingdom,9.75,1.95,0,55,24206.62,2,4.6,3.99,High Value
490398,20990,SPRING FLOWER CHOPSTICKS SET/5,5,12/6/2009 10:37,1.95,17920,United Kingdom,9.75,1.95,0,55,24206.62,2,0.02,3.55,High Value
490398,20725,LUNCH BAG RED SPOTTY,10,12/6/2009 10:37,1.65,17920,United Kingdom,16.5,3.3,0,55,24206.62,2,14.3,3.22,High Value
490398,22194,BLACK DINER WALL CLOCK,1,12/6/2009 10:37,8.5,17920,United Kingdom,8.5,1.7,0,55,24206.62,2,3.42,2.6,High Value
490398,22192,BLUE DINER WALL CLOCK,1,12/6/2009 10:37,8.5,17920,United Kingdom,8.5,1.7,0,55,24206.62,2,2.09,4.05,High Value
